0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108
Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2017,1,1,10,2,2017-01-10,EV,20366,EV,N916EV,5575,12323,1232303,32323,ILM,Wilmington; NC,NC,37,North Carolina,36,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,558,547,-11,0,0,-1,0001-0559,24,611,719,7,735,726,-9,0,0,-1,0700-0759,0,,0,97,99,68,1,377,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,DL,19790,DL,N320US,1791,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,11193,1119302,33105,CVG,Cincinnati; OH,KY,21,Kentucky,52,1115,1114,-1,0,0,-1,1100-1159,17,1131,1618,4,1640,1622,-18,0,0,-2,1600-1659,0,,0,205,188,167,1,1450,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,OO,20304,OO,N918SW,5562,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,15376,1537602,30436,TUS,Tucson; AZ,AZ,4,Arizona,81,1118,1241,83,83,1,5,1100-1159,17,1258,1545,4,1429,1549,80,80,1,5,1400-1459,0,,0,131,128,107,1,751,4,80,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,DL,19790,DL,N309DN,1527,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1855,1903,8,8,0,0,1800-1859,13,1916,2043,28,2056,2111,15,15,1,1,2000-2059,0,,0,121,128,87,1,581,3,0,0,7,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,DL,19790,DL,N825NW,752,12173,1217302,32134,HNL,Honolulu; HI,HI,15,Hawaii,2,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1754,1747,-7,0,0,-1,1700-1759,17,1804,514,4,547,518,-29,0,0,-2,0001-0559,0,,0,473,451,430,1,3972,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,AA,19805,AA,N509AA,550,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,1840,1836,-4,0,0,-1,1800-1859,17,1853,2013,4,2019,2017,-2,0,0,-1,2000-2059,0,,0,159,161,140,1,868,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,EV,20366,EV,N16571,4407,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,11721,1172103,31721,FNT,Flint; MI,MI,26,Michigan,43,1920,1916,-4,0,0,-1,1900-1959,16,1932,2107,4,2129,2111,-18,0,0,-2,2100-2159,0,,0,69,55,35,1,223,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,DL,19790,DL,N354NB,2434,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,10693,1069302,30693,BNA,Nashville; TN,TN,47,Tennessee,54,1040,1053,13,13,0,0,1000-1059,17,1110,1627,8,1644,1635,-9,0,0,-1,1600-1659,0,,0,244,222,197,1,1797,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,EV,20366,EV,N12540,3801,11977,1197703,31977,GRB,Green Bay; WI,WI,55,Wisconsin,45,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,535,,,,,,0001-0559,,,,,647,,,,,,0600-0659,1,B,0,72,,,1,173,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,VX,21171,VX,N631VA,327,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,1155,1147,-8,0,0,-1,1100-1159,24,1211,1449,11,1450,1500,10,10,0,0,1400-1459,0,,0,355,373,338,1,2342,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,WN,19393,WN,N8618N,269,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,2010,2011,1,1,0,0,2000-2059,10,2021,2224,5,2240,2229,-11,0,0,-1,2200-2259,0,,0,210,198,183,1,1209,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,3,2017-01-11,OO,20304,OO,N179SY,3488,14057,1405702,34057,PDX,Portland; OR,OR,41,Oregon,92,10800,1080003,32575,BUR,Burbank; CA,CA,6,California,91,1810,1936,86,86,1,5,1800-1859,30,2006,2159,8,2022,2207,105,105,1,7,2000-2059,0,,0,132,151,113,1,817,4,12,0,19,0,74,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,WN,19393,WN,N561WN,1882,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,14492,1449202,34492,RDU,Raleigh/Durham; NC,NC,37,North Carolina,36,1125,1122,-3,0,0,-1,1100-1159,9,1131,1247,4,1305,1251,-14,0,0,-1,1300-1359,0,,0,100,89,76,1,534,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,AA,19805,AA,N4WNAA,1330,11540,1154003,30615,ELP,El Paso; TX,TX,48,Texas,74,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,1231,1228,-3,0,0,-1,1200-1259,10,1238,1451,9,1515,1500,-15,0,0,-1,1500-1559,0,,0,104,92,73,1,551,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,WN,19393,WN,N391SW,1308,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1810,1808,-2,0,0,-1,1800-1859,11,1819,1910,8,1925,1918,-7,0,0,-1,1900-1959,0,,0,135,130,111,1,680,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,DL,19790,DL,N978DL,1411,12448,1244805,32448,JAN,Jackson/Vicksburg; MS,MS,28,Mississippi,53,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1610,1608,-2,0,0,-1,1600-1659,19,1627,1822,9,1839,1831,-8,0,0,-1,1800-1859,0,,0,89,83,55,1,341,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,AA,19805,AA,N784AA,21,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,1900,2119,139,139,1,9,1900-1959,13,2132,23,17,2244,40,116,116,1,7,2200-2259,0,,0,404,381,351,1,2475,10,28,0,0,0,88,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,EV,20366,EV,N10575,4345,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,11140,1114006,31140,CRP,Corpus Christi; TX,TX,48,Texas,74,915,954,39,39,1,2,0900-0959,44,1038,1122,4,1024,1126,62,62,1,4,1000-1059,0,,0,69,92,44,1,201,1,16,23,23,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,DL,19790,DL,N950DN,1534,12339,1233904,32337,IND,Indianapolis; IN,IN,18,Indiana,42,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1635,1632,-3,0,0,-1,1600-1659,10,1642,1749,5,1823,1754,-29,0,0,-2,1800-1859,0,,0,108,82,67,1,432,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,WN,19393,WN,N8697C,6336,14683,1468303,33214,SAT,San Antonio; TX,TX,48,Texas,74,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,1300,1256,-4,0,0,-1,1300-1359,8,1304,1659,7,1705,1706,1,1,0,0,1700-1759,0,,0,185,190,175,1,1407,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,UA,19977,UA,N493UA,362,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,600,601,1,1,0,0,0600-0659,13,614,948,5,1023,953,-30,0,0,-2,1000-1059,0,,0,203,172,154,1,1400,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,UA,19977,UA,N37287,1773,14027,1402702,34027,PBI,West Palm Beach/Palm Beach; FL,FL,12,Florida,33,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,1525,1526,1,1,0,0,1500-1559,21,1547,1812,8,1816,1820,4,4,0,0,1800-1859,0,,0,171,174,145,1,1023,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,AA,19805,AA,N540AA,676,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,14100,1410002,34100,PHL,Philadelphia; PA,PA,42,Pennsylvania,23,2250,2247,-3,0,0,-1,2200-2259,14,2301,608,4,709,612,-57,0,0,-2,0700-0759,0,,0,319,265,247,1,2402,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,AA,19805,AA,N3GEAA,368,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,1325,1320,-5,0,0,-1,1300-1359,17,1337,1606,3,1628,1609,-19,0,0,-2,1600-1659,0,,0,123,109,89,1,733,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,DL,19790,DL,N344NB,1979,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,710,712,2,2,0,0,0700-0759,41,753,1257,4,1306,1301,-5,0,0,-1,1300-1359,0,,0,236,229,184,1,1626,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,EV,20366,EV,N14920,4343,11986,1198603,31986,GRR,Grand Rapids; MI,MI,26,Michigan,43,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,724,726,2,2,0,0,0700-0759,14,740,908,10,926,918,-8,0,0,-1,0900-0959,0,,0,122,112,88,1,605,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,EV,20366,EV,N709EV,5209,14524,1452401,34524,RIC,Richmond; VA,VA,51,Virginia,38,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,1224,1216,-8,0,0,-1,1200-1259,20,1236,1322,16,1347,1338,-9,0,0,-1,1300-1359,0,,0,83,82,46,1,292,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,F9,20436,F9,N702FR,1294,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,630,624,-6,0,0,-1,0600-0659,16,640,942,8,1019,950,-29,0,0,-2,1000-1059,0,,0,169,146,122,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,DL,19790,DL,N841DN,1402,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1350,1345,-5,0,0,-1,1300-1359,14,1359,2030,174,2042,2324,162,162,1,10,2000-2059,0,,0,232,399,211,1,1747,7,0,0,162,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,AA,19805,AA,N188AA,1735,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,829,826,-3,0,0,-1,0800-0859,16,842,953,11,1014,1004,-10,0,0,-1,1000-1059,0,,0,105,98,71,1,468,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,UA,19977,UA,N68843,830,14057,1405702,34057,PDX,Portland; OR,OR,41,Oregon,92,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1105,1059,-6,0,0,-1,1100-1159,9,1108,1411,7,1433,1418,-15,0,0,-1,1400-1459,0,,0,148,139,123,1,991,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,OO,20304,OO,N151SY,5236,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1450,1447,-3,0,0,-1,1400-1459,12,1459,1538,13,1609,1551,-18,0,0,-2,1600-1659,0,,0,139,124,99,1,612,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,1,2017-01-16,WN,19393,WN,N251WN,1566,10800,1080003,32575,BUR,Burbank; CA,CA,6,California,91,13796,1379604,32457,OAK,Oakland; CA,CA,6,California,91,800,756,-4,0,0,-1,0800-0859,9,805,857,7,915,904,-11,0,0,-1,0900-0959,0,,0,75,68,52,1,325,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,B6,20409,B6,N323JB,990,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,1855,1843,-12,0,0,-1,1800-1859,13,1856,2001,7,2023,2008,-15,0,0,-1,2000-2059,0,,0,88,85,65,1,399,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,OO,20304,OO,N709BR,3120,13342,1334205,33342,MKE,Milwaukee; WI,WI,55,Wisconsin,45,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1819,1857,38,38,1,2,1800-1859,10,1907,1934,19,1916,1953,37,37,1,2,1900-1959,0,,0,57,56,27,1,67,1,9,0,0,0,28,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,AA,19805,AA,N748AA,1721,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,10423,1042302,30423,AUS,Austin; TX,TX,48,Texas,74,830,832,2,2,0,0,0800-0859,28,900,1335,3,1343,1338,-5,0,0,-1,1300-1359,0,,0,193,186,155,1,1242,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,DL,19790,DL,N847DN,1235,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,850,910,20,20,1,1,0800-0859,13,923,1153,4,1208,1157,-11,0,0,-1,1200-1259,0,,0,198,167,150,1,1127,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,OO,20304,OO,N781CA,4687,14696,1469606,34696,SBN,South Bend; IN,IN,18,Indiana,42,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,1730,1723,-7,0,0,-1,1700-1759,19,1742,1821,7,1848,1828,-20,0,0,-2,1800-1859,0,,0,78,65,39,1,157,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,UA,19977,UA,N38268,1405,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,15304,1530402,33195,TPA,Tampa; FL,FL,12,Florida,33,2100,2119,19,19,1,1,2100-2159,16,2135,21,4,2,25,23,23,1,1,0001-0559,0,,0,182,186,166,1,997,4,5,0,4,0,14,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,OO,20304,OO,N252SY,4927,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,2015,2011,-4,0,0,-1,2000-2059,22,2033,2129,17,2157,2146,-11,0,0,-1,2100-2159,0,,0,102,95,56,1,337,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,7,2017-01-15,WN,19393,WN,N8639B,3311,15016,1501603,31123,STL,St. Louis; MO,MO,29,Missouri,64,14122,1412202,30198,PIT,Pittsburgh; PA,PA,42,Pennsylvania,23,1655,1707,12,12,0,0,1600-1659,13,1720,1931,6,1935,1937,2,2,0,0,1900-1959,0,,0,100,90,71,1,554,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,OO,20304,OO,N125SY,5688,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,10713,1071302,30713,BOI,Boise; ID,ID,16,Idaho,83,1520,1525,5,5,0,0,1500-1559,18,1543,1716,3,1728,1719,-9,0,0,-1,1700-1759,0,,0,128,114,93,1,649,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,6,2017-01-07,WN,19393,WN,N439WN,48,13796,1379604,32457,OAK,Oakland; CA,CA,6,California,91,11884,1188402,31884,GEG,Spokane; WA,WA,53,Washington,93,1805,1829,24,24,1,1,1800-1859,15,1844,2010,3,2000,2013,13,13,0,0,2000-2059,0,,0,115,104,86,1,723,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,WN,19393,WN,N496WN,4260,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,12339,1233904,32337,IND,Indianapolis; IN,IN,18,Indiana,42,1930,1949,19,19,1,1,1900-1959,20,2009,2150,3,2155,2153,-2,0,0,-1,2100-2159,0,,0,145,124,101,1,660,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,HA,19690,HA,N484HA,173,12173,1217302,32134,HNL,Honolulu; HI,HI,15,Hawaii,2,12982,1298202,32982,LIH,Lihue; HI,HI,15,Hawaii,2,1345,1343,-2,0,0,-1,1300-1359,18,1401,1424,6,1427,1430,3,3,0,0,1400-1459,0,,0,42,47,23,1,102,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,EV,20366,EV,N12172,3835,12278,1227803,30928,ICT,Wichita; KS,KS,20,Kansas,62,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1450,1434,-16,0,0,-2,1400-1459,10,1444,1610,10,1650,1620,-30,0,0,-2,1600-1659,0,,0,120,106,86,1,588,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,WN,19393,WN,N291WN,5128,15304,1530402,33195,TPA,Tampa; FL,FL,12,Florida,33,14307,1430702,30721,PVD,Providence; RI,RI,44,Rhode Island,15,1110,1103,-7,0,0,-1,1100-1159,8,1111,1340,5,1350,1345,-5,0,0,-1,1300-1359,0,,0,160,162,149,1,1136,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,AA,19805,AA,N649AA,406,14831,1483104,32457,SJC,San Jose; CA,CA,6,California,91,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,615,610,-5,0,0,-1,0600-0659,20,630,850,4,907,854,-13,0,0,-1,0900-0959,0,,0,112,104,80,1,621,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,AS,19930,AS,N527AS,27,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,600,633,33,33,1,2,0600-0659,15,648,820,8,845,828,-17,0,0,-2,0800-0859,0,,0,285,235,212,1,1721,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,25,3,2017-01-25,OO,20304,OO,N457SW,4844,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,13433,1343302,33304,MOT,Minot; ND,ND,38,North Dakota,66,1110,1102,-8,0,0,-1,1100-1159,43,1145,1254,5,1301,1259,-2,0,0,-1,1300-1359,0,,0,111,117,69,1,449,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,NK,20416,NK,N616NK,363,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,700,654,-6,0,0,-1,0700-0759,11,705,805,10,812,815,3,3,0,0,0800-0859,0,,0,132,141,120,1,689,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,6,2017-01-21,EV,20366,EV,N12564,4349,12278,1227803,30928,ICT,Wichita; KS,KS,20,Kansas,62,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,730,720,-10,0,0,-1,0700-0759,29,749,913,9,929,922,-7,0,0,-1,0900-0959,0,,0,119,122,84,1,588,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,WN,19393,WN,N646SW,315,15370,1537002,34653,TUL,Tulsa; OK,OK,40,Oklahoma,73,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,635,627,-8,0,0,-1,0600-0659,10,637,723,14,740,737,-3,0,0,-1,0700-0759,0,,0,65,70,46,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,AA,19805,AA,N7BAAA,1619,13303,1330303,32467,MIA,Miami; FL,FL,12,Florida,33,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,1534,1556,22,22,1,1,1500-1559,14,1610,1754,10,1744,1804,20,20,1,1,1700-1759,0,,0,190,188,164,1,1121,5,20,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,AA,19805,AA,N3PAAA,2507,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,2230,2246,16,16,1,1,2200-2259,17,2303,711,5,703,716,13,13,0,0,0700-0759,0,,0,333,330,308,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
